Filename,Method,OutlierFraction,NumTrials,BiasCorrection,NumOGKIterations,UnivariateEstimator,ReweightingMethod,NumConcentrationSteps,StartMethod,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
PizzaCutter1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PizzaCutter1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PizzaCutter1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
PizzaCutter3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PizzaCutter3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
PizzaCutter3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea2,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea2,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea2,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_apnea3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_challenger,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_challenger,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_challenger,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_chlamydia,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_chlamydia,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_chlamydia,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_lawsuit,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_lawsuit,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.2121212121212121,0.0,1.0
analcatdata_lawsuit,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.2028985507246377,0.0,1.0
analcatdata_neavote,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_neavote,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
analcatdata_neavote,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
annthyroid,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.3877995642701525,0.0,1.0
annthyroid,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.36663233779608645,0.0,1.0
annthyroid,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.3719958202716823,0.0,1.0
appendicitis,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.4307692307692307,0.0,1.0
appendicitis,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.4285714285714285,0.0,1.0
appendicitis,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.4705882352941176,0.0,1.0
ar1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
ar3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
ar4,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar4,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar4,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
ar6,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar6,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ar6,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
arsenic-female-bladder,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.2738095238095238,0.0,1.0
arsenic-female-bladder,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.254335260115607,0.0,1.0
arsenic-female-bladder,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.2292993630573248,0.0,1.0
arsenic-female-lung,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.2990654205607476,0.0,1.0
arsenic-female-lung,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.2857142857142857,0.0,1.0
arsenic-female-lung,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.3125,0.0,1.0
arsenic-male-bladder,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.2692307692307692,0.0,1.0
arsenic-male-bladder,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.1987577639751552,0.0,1.0
arsenic-male-bladder,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.23140495867768593,0.0,1.0
arsenic-male-lung,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.27956989247311814,0.0,1.0
arsenic-male-lung,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.1733333333333333,0.0,1.0
arsenic-male-lung,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.23636363636363628,0.0,1.0
backache,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.2,0.0,1.0
backache,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.3132530120481928,0.0,1.0
backache,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.2,0.0,1.0
breastw,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.6406685236768802,0.0,1.0
breastw,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.6406685236768802,0.0,1.0
breastw,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.6406685236768802,0.0,1.0
cardio,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
cardio,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.25806451612903214,0.0,1.0
cardio,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.25858123569794056,0.0,1.0
climate-model-simulation-crashes,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
climate-model-simulation-crashes,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
climate-model-simulation-crashes,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
datatrieve,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.2,0.0,1.0
datatrieve,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.2105263157894736,0.0,1.0
fertility,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.09090909090909091,0.0,1.0
fertility,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0869565217391304,0.0,1.0
fertility,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
flare,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
flare,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
glass,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.06896551724137931,0.0,1.0
glass,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.1875,0.0,1.0
glass,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.1592920353982301,0.0,1.0
ionosphere,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.7609756097560976,0.0,1.0
ionosphere,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
ionosphere,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.7323076923076923,0.0,1.0
kc3,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
kc3,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
letter,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.3058823529411764,0.0,1.0
letter,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.24920127795527153,0.0,1.0
letter,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.25913621262458475,0.0,1.0
lungcancer_GSE31210,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
lungcancer_GSE31210,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
lungcancer_GSE31210,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
lympho,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.3809523809523809,0.0,1.0
lympho,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
lympho,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.3809523809523809,0.0,1.0
mw1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
mw1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
mw1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
optdigits,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
optdigits,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
pc1,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
pc1,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
pima,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.42643923240938164,0.0,1.0
pima,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.4382978723404256,0.0,1.0
pima,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.4397463002114165,0.0,1.0
satellite,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.6201696512723844,0.0,1.0
satellite,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.6303575657115796,0.0,1.0
satellite,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.6242884250474383,0.0,1.0
satimage-2,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0764674205708131,0.0,1.0
satimage-2,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0784530386740331,0.0,1.0
satimage-2,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0838747784997046,0.0,1.0
thoracic_surgery,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.1724137931034482,0.0,1.0
thoracic_surgery,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.2767295597484276,0.0,1.0
thoracic_surgery,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.3018867924528302,0.0,1.0
thyroid,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.14385150812064956,0.0,1.0
thyroid,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.14176829268292676,0.0,1.0
thyroid,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.1480891719745223,0.0,1.0
vertebral,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0259740259740259,0.0,1.0
vertebral,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.029411764705882297,0.0,1.0
vertebral,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.028169014084506998,0.0,1.0
visualizing_livestock,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.0,0.0,1.0
visualizing_livestock,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.0,0.0,1.0
vowels,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.3003412969283277,0.0,1.0
vowels,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.27586206896551724,0.0,1.0
vowels,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.27586206896551724,0.0,1.0
wbc,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.21875,0.0,1.0
wbc,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.22459893048128338,0.0,1.0
wbc,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.227027027027027,0.0,1.0
wine,ogk,0.5,500,1,1,tauscale,rfch,10,classical,0,0.37837837837837823,0.0,1.0
wine,ogk,0.5,500,1,3,tauscale,rfch,10,classical,0,0.37837837837837823,0.0,1.0
wine,ogk,0.5,500,1,2,qn,rfch,10,classical,0,0.35,0.0,1.0
